,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
4701,681454694,False,finalized,3,2/25/15 4:33,negative,0.6634,Customer Service Issue,0.3366,Southwest,,AayeBaby,,0,"@SouthwestAir Hello remaining credits on your account will be refunded back to your credit card, when you choose a lower price flight?",,2/23/15 10:12,5.69923e+17,D(M)V,Eastern Time (US & Canada)
2416,681451679,False,finalized,3,2/25/15 4:01,negative,1.0,Customer Service Issue,1.0,United,,GatorKim_ATL,,0,@united Worst customer non-service for sure!,"[33.84438223, -116.5516582]",2/21/15 11:29,5.69217e+17,"Atlanta, GA & St Augustine, FL",
2309,681451546,False,finalized,3,2/25/15 3:05,neutral,1.0,,,United,,bradleycfox,,0,@united - it is possible to make a ticket change via Twitter? Traveling internationally and can't make calls... Thanks in advance!,,2/21/15 14:29,5.69263e+17,"Seattle, WA / 36,000 feet",Pacific Time (US & Canada)
8702,681459741,False,finalized,3,2/25/15 5:42,positive,0.6764,,0.0,Delta,,JJBarraza,,0,@JetBlue Finally taking off! LAS-FLL-SJU #letsgo,,2/17/15 23:23,5.67948e+17,"Los Angeles, CA",Pacific Time (US & Canada)
623,681449117,False,finalized,3,2/25/15 8:29,negative,1.0,Flight Booking Problems,0.674,United,,fatwmnonthemtn,,0,@united What's going on with your website? I'm Flight Booking Problems three tickets today and I've been booted off the system umpteen times.,,2/24/15 7:35,5.70246e+17,"Summit, NJ",Central Time (US & Canada)
5717,681455720,False,finalized,3,2/25/15 7:46,negative,1.0,Customer Service Issue,0.3544,Southwest,,BCCoble,,0,@SouthwestAir  Longer flights with 300 series no wifi? Will be great when you retire them.,,2/20/15 6:37,5.68782e+17,"Grand Rapids, MI",Central Time (US & Canada)
7446,681458003,False,finalized,3,2/25/15 8:19,negative,0.6882,Can't Tell,0.6882,Delta,,libingobugle,,0,@JetBlue does not fit in 140,"[0.0, 0.0]",2/22/15 13:02,5.69603e+17,"Ft. Lauderdale, FL",Eastern Time (US & Canada)
12969,681678124,False,finalized,3,2/25/15 19:06,negative,1.0,Customer Service Issue,0.3526,American,,ezemanalyst,,0,"@AmericanAir your a LIAR, no precipitation all day, 47 degrees, don't pacify, you look like a fool.......thats the problem, admit you suck",,2/23/15 13:28,5.69972e+17,,
564,681449058,False,finalized,3,2/25/15 3:30,negative,1.0,Flight Booking Problems,1.0,United,,mattwbaker,,0,@united - Why can't I get a boarding pass for my Austrian Airlines codeshare flight. Rebook incls a 6 hour layover &amp; I am stuck outside sec,,2/24/15 9:36,5.70276e+17,The Center of My Universe,Mountain Time (US & Canada)
3305,681452992,False,finalized,3,2/25/15 4:00,neutral,0.7028,,0.0,United,,TheKevinDent,,0,@united will I make it with the delay?,,2/19/15 14:30,5.68538e+17,Look behind you,Pacific Time (US & Canada)
13749,681678907,False,finalized,3,2/25/15 19:03,negative,1.0,Customer Service Issue,1.0,American,,cstuckinahole,,0,@AmericanAir your customer service is a disgrace.,,2/22/15 21:16,5.69727e+17,,Central Time (US & Canada)
1005,681449698,False,finalized,3,2/25/15 3:52,neutral,1.0,,,United,,DavidAlfieWard,,0,"@united hi guys, do you have a general enquires email address please? Thanks David.",,2/23/15 13:11,5.69968e+17,London UK & USA,
76,681448321,False,finalized,3,2/25/15 0:46,neutral,1.0,,,Virgin America,,campusmoviefest,,0,"@VirginAmerica Or watch some of the best student films in the country at 35,000 feet! #CMFat35000feet http://t.co/KEK5pDMGiF",,2/23/15 11:24,5.69941e+17,USA,Eastern Time (US & Canada)
3024,681452642,False,finalized,3,2/25/15 9:10,negative,1.0,Flight Attendant Complaints,0.3503,United,,tjny753,,0,@united WTH be honest with your customers.  This better be the last change or we are driving home.  Has our plane left or not!,,2/20/15 7:24,5.68793e+17,"Elmira, NY",
11646,681462947,False,finalized,3,2/25/15 3:17,negative,1.0,Bad Flight,1.0,US Airways,,kempallen,,0,@USAirways Only water on flight 763 to DCA? This is the first time I've ever seen this happen. #ExecutivePlatinumMeansNothing #IWantCoffee,,2/17/15 17:01,5.67851e+17,,Eastern Time (US & Canada)
10904,681462198,False,finalized,3,2/25/15 9:38,neutral,1.0,,,US Airways,,rzlevinson,,0,@USAirways Done,,2/20/15 7:14,5.68791e+17,,
2551,681451966,False,finalized,3,2/25/15 4:27,positive,0.6696,,0.0,United,,ryaneaster,,0,@united stellar customer service. You have earned my business by your attention to detail.,"[41.9808176, -87.9063373]",2/21/15 2:58,5.69089e+17,Chicago,Central Time (US & Canada)
4771,681454764,False,finalized,3,2/25/15 1:30,neutral,0.6932,,0.0,Southwest,,scoobydoo9749,,0,@SouthwestAir arrangements to reimburse me for the rental I had to get?,,2/23/15 5:03,5.69845e+17,"Tallahassee, FL",America/Chicago
8434,681459366,False,finalized,3,2/25/15 7:24,neutral,0.6633,,,Delta,,JetBlueNews,,0,@JetBlue Marks 15th Year With 'Bluemanity' Plane Design - http://t.co/E5NaxBUe4s http://t.co/KlxivnbCYh,,2/18/15 21:36,5.68283e+17,USA,Sydney
6689,681457032,False,finalized,3,2/25/15 7:13,negative,1.0,Customer Service Issue,0.6474,Southwest,,KayyRahh_xo,,0,"@SouthwestAir disappointed with customer service right now, my flight was only one Cancelled Flightled at my airport &amp; now I'm losing 2 days from trip","[41.79493709, -71.48004413]",2/17/15 9:15,5.67734e+17,,Eastern Time (US & Canada)
1977,681451211,False,finalized,3,2/25/15 9:57,negative,1.0,Customer Service Issue,1.0,United,,betorides,,0,@united no HUMAN contact for 2 mths from @AmericanAir cust relations or refund dept. If ever a problem do u have humans I can talk to?,,2/22/15 6:00,5.69497e+17,,Quito
9781,681461067,False,finalized,3,2/25/15 4:59,negative,1.0,Customer Service Issue,1.0,US Airways,,weezerandburnie,,0,@USAirways so I guess you are ok with people being sexually assaulted on your flights nice customer service,,2/22/15 17:27,5.6967e+17,Belle MO,
7247,681457745,False,finalized,3,2/25/15 4:01,neutral,0.6898,,,Delta,,chuxtapose,,0,"Happy for SFO, but hopefully you'll add PDX soon ÛÏ@JetBlue We added two new destinations (FLL and SFO) from Las Vegas in the last year!Û",,2/23/15 1:10,5.69786e+17,Las Vegas,Pacific Time (US & Canada)
5723,681455726,False,finalized,3,2/25/15 6:47,negative,1.0,Lost Luggage,1.0,Southwest,,LENSconcept,,0,@SouthwestAir sure did. Also read on there that Southwest doesn't believe it is liable for the incident. How is it my fault that SW lost it?,,2/20/15 6:27,5.68779e+17,,Eastern Time (US & Canada)
13812,681678970,False,finalized,3,2/25/15 19:06,negative,1.0,Customer Service Issue,0.7156,American,,tryingitout1357,,0,@AmericanAir wht n _ÙÔ_ experience w/aa reservations #service Tried to be patient with rep and she just disconnects me aa do u record conv.?,,2/22/15 20:19,5.69713e+17,,Alaska
1527,681450390,False,finalized,3,2/25/15 4:51,negative,1.0,Customer Service Issue,1.0,United,,Jodieepps,,0,@united we still need help. Hung up on twice. Customer service rep said there is no way to help between the gate rep and phone rep.,,2/22/15 18:14,5.69682e+17,Michigan,Quito
537,681449031,False,finalized,3,2/25/15 7:39,negative,1.0,Customer Service Issue,0.6459,United,,nate2482,,0,@united I sure did.   I had to drive a total of 3 hours to get my own bag.  I'd like to explain that debacle but no one wants to talk to me.,,2/24/15 10:35,5.70291e+17,"Parkersburg, WV",Eastern Time (US & Canada)
1317,681450177,False,finalized,3,2/25/15 2:52,neutral,0.6861,,0.0,United,,crsmoore,,0,@united Will definitely do so. Sending a DM now.,,2/23/15 4:25,5.69835e+17,USA / The World,Eastern Time (US & Canada)
8541,681459550,False,finalized,3,2/25/15 9:44,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue to allow payment by #Apple Pay - Patriarc http://t.co/bdUaUZFhW2,,2/18/15 14:36,5.68177e+17,USA,Sydney
8965,681460006,False,finalized,3,2/25/15 4:52,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Greenfield Daily Reporter http://t.co/LM3opxkxch,,2/16/15 23:36,5.67588e+17,USA,Sydney
8697,681459736,False,finalized,3,2/25/15 1:03,neutral,1.0,,,Delta,,superstarpromo1,,0,"@JetBlue @_justdippin_ drops a new video off the upcoming project #TheTakeover, produced by YpOnTheBeat https://t.co/IKQBdZA7TN RT",,2/18/15 2:23,5.67993e+17,NYC,
5001,681454997,False,finalized,3,2/25/15 5:46,negative,1.0,Damaged Luggage,1.0,Southwest,,kashnow,,0,"@SouthwestAir - our baggage motto: we don't cover that. Small tear, ripped seam, snow soaked, busted zippers - SORRY http://t.co/LHwFBKFynI",,2/22/15 9:52,5.69555e+17,"31.708674,34.993824",Eastern Time (US & Canada)
5314,681455312,False,finalized,3,2/25/15 8:24,negative,0.6563,Bad Flight,0.6563,Southwest,,Tweeter_mom_,,0,@SouthwestAir My husband a first time flyer with you has had the worst experience on board a aircraft just a few minutes ago.,,2/21/15 10:38,5.69204e+17,Florida,Eastern Time (US & Canada)
5621,681455621,False,finalized,3,2/25/15 3:27,negative,1.0,Customer Service Issue,0.6571,Southwest,,SantowDan,,0,"@SouthwestAir#4569 Cancelled Flightled, had to get refund. Cancelled Flightlations happen. But the 25+ min phone wait &amp; painful music unacceptable. Come on...",,2/20/15 11:31,5.68855e+17,Chicago,Mountain Time (US & Canada)
4904,681454899,False,finalized,3,2/25/15 2:37,neutral,1.0,,,Southwest,,FSXPlayer99,,0,@SouthwestAir https://t.co/OQUKSo3s2O subscribe please https://t.co/OQUKSo3s2O,,2/22/15 17:15,5.69667e+17,MÌ©xico ,Eastern Time (US & Canada)
7948,681458710,False,finalized,3,2/25/15 9:52,neutral,1.0,,,Delta,,Bones2245,,0,@JetBlue @markie_post I'd like to see Markie too.,,2/20/15 17:25,5.68945e+17,Earth,Central Time (US & Canada)
8139,681458914,False,finalized,3,2/25/15 9:58,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue Has D.C. Thinking About Summer With New Nantucket Service - Broadway World http://t.co/dS22ceeEnj,,2/20/15 4:05,5.68743e+17,USA,Sydney
1440,681450302,False,finalized,3,2/25/15 7:32,negative,1.0,Late Flight,1.0,United,,JasonArbaugh,,0,@united UA1731 - Denver to Austin...  Still on the ground...,,2/22/15 20:33,5.69717e+17,,
9050,681460091,False,finalized,3,2/25/15 6:57,negative,0.6737,Flight Booking Problems,0.3684,US Airways,,haascc6,,0,@USAirways trying to use chairman upgrade cert for flt 740 on 2/26/14 but being told not an option with 10 open seats? How? Thanks,,2/24/15 9:09,5.70269e+17,,Eastern Time (US & Canada)
7527,681458140,False,finalized,3,2/25/15 2:45,negative,1.0,Late Flight,0.6838,Delta,,Amagrino,,0,@JetBlue @Amagrino will you cover the cost of my car service waiting time?!,,2/22/15 9:03,5.69543e+17,"New York, NY",Eastern Time (US & Canada)
14162,681679321,False,finalized,3,2/25/15 19:00,negative,1.0,Late Flight,0.3726,American,,debby_hester,,0,@AmericanAir my husband and 5 year old son stuck overnight in DC thanks to 7 crew members arguing over who was boarding the flight,,2/22/15 16:46,5.6966e+17,Lake Norman NC,Eastern Time (US & Canada)
12985,681678140,False,finalized,3,2/25/15 19:40,positive,1.0,,,American,,paylukkar,,0,@AmericanAir thank you for the assistance,,2/23/15 13:11,5.69968e+17,,Beijing
4316,681454304,False,finalized,3,2/25/15 8:12,neutral,1.0,,,United,,gwaki,,0,@united even though technically after I land I will be silver?,,2/17/15 2:38,5.67634e+17,,Central Time (US & Canada)
11665,681462966,False,finalized,3,2/25/15 5:33,negative,1.0,Customer Service Issue,1.0,US Airways,,curtainbounce,,0,@USAirways My Flight Booking Problems C68LD9 just times out when I select it under Manage My Flight Booking Problems for months now. I have emailed but no response. Help?,,2/17/15 16:19,5.67841e+17,"Sydney, Australia",Sydney
1645,681450546,False,finalized,3,2/25/15 1:26,negative,1.0,Customer Service Issue,1.0,United,,erikmkeith,,0,"@united Would be nice if @staralliance partner tickets that don't provide full PQM credit are more obvious before purchase. Lost 1,200 miles",,2/22/15 15:16,5.69637e+17,"Leesburg, VA, USA",Quito
11369,681462669,False,finalized,3,2/25/15 8:55,negative,1.0,Late Flight,0.6842,US Airways,,RayAllStar28,,0,@USAirways this made me have to Cancelled Flight my car reservation and it came out to more money...why did you reschedule a time without the crew?,,2/18/15 13:48,5.68165e+17,"Lawrence, MA",
9298,681460486,False,finalized,3,2/25/15 3:43,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,jasemccarty,,0,@USAirways it is really embarrassing when asking for complimentary drink/snack detailed here: https://t.co/9zA6xb1h89 &amp; being argued with.,,2/23/15 15:05,5.69996e+17,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
8012,681458782,False,finalized,3,2/25/15 3:28,neutral,0.6332,,,Delta,,heykaradoyle,,0,@JetBlue you know it!!,,2/20/15 12:55,5.68877e+17,New York-Florida,Eastern Time (US & Canada)
8693,681459732,False,finalized,3,2/25/15 7:10,neutral,0.6703,,,Delta,,MerrickRealtor,,0,@JetBlue can I change my flight if I already printed my boarding pass?,,2/18/15 3:35,5.68011e+17,Merrick,America/New_York
3878,681453865,False,finalized,3,2/25/15 7:22,neutral,0.6953,,0.0,United,,fatabdula,,0,@united I submitted a status match last week and have not heard back. Im a delta customer looking to switch to United. Please assist.,,2/18/15 6:40,5.68057e+17,,Eastern Time (US & Canada)
9901,681461187,False,finalized,3,2/25/15 7:23,negative,1.0,Lost Luggage,1.0,US Airways,,Brendanhwalters,,0,"@USAirways please help! No bags, no way to get through to customer service since 8AM this morning! Help!!",,2/22/15 14:21,5.69623e+17,NYC,
3506,681453335,False,finalized,3,2/25/15 8:18,neutral,0.3748,,0.0,United,,skilleahy,,0,@united @staralliance good.  Maybe that will make up for losing my medallion.  #ProbablyNot,,2/19/15 2:27,5.68356e+17,,Sarajevo
2693,681452254,False,finalized,3,2/25/15 6:07,negative,1.0,Customer Service Issue,1.0,United,,RONISREALTOR,,1,"@united again HORRIBLE service, again attitude when asked for information, again you make me not want to fly UNITED ever. #platinummember",,2/20/15 17:58,5.68953e+17,"Fort Lauderdale, FL",Eastern Time (US & Canada)
12305,681677452,False,finalized,3,2/25/15 19:28,negative,0.6952,Flight Booking Problems,0.6952,American,,LSNorwich,,0,"@AmericanAir Is it possible to change the FF number on a passenger on a Flight Booking Problems, it won't let me change it?",,2/24/15 7:08,5.70239e+17,,London
3280,681452949,False,finalized,3,2/25/15 7:16,negative,1.0,Cancelled Flight,1.0,United,,pvb29,,0,@united are you telling me that you are now Cancelled Flighting my flight ??,,2/19/15 15:49,5.68558e+17,,
5793,681455796,False,finalized,3,2/25/15 7:51,positive,1.0,,,Southwest,,iknowmatt2,,0,@SouthwestAir a nice trip back home after a looong vaca _Ù÷__ÙÎ« http://t.co/9TRvfnCedL,,2/19/15 18:00,5.68591e+17,~~ Rhode Island ~~,Eastern Time (US & Canada)
7705,681458451,False,finalized,3,2/25/15 3:23,positive,1.0,,,Delta,,MitFein,,0,@JetBlue thanks for bringing my son home to me.,,2/21/15 19:00,5.69331e+17,"Sands Point, NY",Mid-Atlantic
4958,681454953,False,finalized,3,2/25/15 1:21,positive,1.0,,,Southwest,,NmJean05,,0,@SouthwestAir ohk. Thank You!!! B/C of the inexpensive airfares that Southwest has I can now travel around.,,2/22/15 13:14,5.69606e+17,"Newark, NJ",Eastern Time (US & Canada)
11425,681462725,False,finalized,3,2/25/15 3:38,negative,1.0,Flight Attendant Complaints,0.6867,US Airways,,mscaitw,,0,"@USAirways the least comforting thing from your pilot after sitting on a stationary plane for 3 hours is ""I don't really know what happened""",,2/18/15 11:15,5.68127e+17,,Eastern Time (US & Canada)
12180,681677327,False,finalized,3,2/25/15 19:18,negative,0.667,Cancelled Flight,0.667,American,,hooton,,0,@AmericanAir my flight to DFW from LIT on my way to PDX tomorrow was Cancelled Flighted. Can you help me?,,2/24/15 9:05,5.70268e+17,"Little Rock, AR",Central Time (US & Canada)
6928,681457425,False,finalized,3,2/25/15 9:29,neutral,0.6356,,,Delta,,jenniferbunni,,0,"Listen, im not gonna deny this but... RT @JetBlue: Our fleet's on fleek. http://t.co/eNXV64RkbU",,2/23/15 16:06,5.70012e+17,nyc,Eastern Time (US & Canada)
14402,681679561,False,finalized,3,2/25/15 19:20,negative,1.0,Flight Booking Problems,0.6828,American,,farfalla818,,0,@AmericanAir is there not an email address I can send my issue to? you guys screwed up and rebooked my flight to the wrong day!  please help,,2/22/15 14:12,5.69621e+17,"Plano, Texas",
513,681449006,False,finalized,3,2/25/15 5:43,negative,0.6735,Bad Flight,0.3476,United,,slandail,,0,"@united Gate agent hooked me up with alternate flights. If you have a way to PREVENT the constant issues, that would rock.",,2/24/15 11:19,5.70302e+17,"Columbus, Ohio",Eastern Time (US & Canada)
4211,681454198,False,finalized,3,2/25/15 2:01,neutral,1.0,,,United,,mac8315,,0,@united was never given one,,2/17/15 11:52,5.67774e+17,,Eastern Time (US & Canada)
9606,681460892,False,finalized,3,2/25/15 10:46,positive,1.0,,,US Airways,,hegshmeg,,0,ÛÏ@USAirways: @hegshmeg OÛ thank you for that elaborate response,,2/23/15 4:33,5.69838e+17,los angeles ca,Pacific Time (US & Canada)
5221,681455219,False,finalized,3,2/25/15 7:30,negative,0.6906,Can't Tell,0.3457,Southwest,,tlwbarnett,,0,@SouthwestAir not letting me DM. # is FSZ4YO,,2/21/15 13:46,5.69252e+17,"Lockport, NY",Eastern Time (US & Canada)
338,681448824,False,finalized,3,2/25/15 3:04,negative,1.0,Customer Service Issue,0.6543,Virgin America,,joyabsalon,,0,@VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly _Ù÷´,,2/19/15 17:04,5.68577e+17,Northern Virginia,Eastern Time (US & Canada)
7987,681458754,False,finalized,3,2/25/15 3:04,negative,1.0,Late Flight,1.0,Delta,,pseudomachine,,0,"@JetBlue, why must you always delay my Late Flight night Orlando flights? _ÙÕÓ",,2/20/15 14:44,5.68904e+17,New York City,Eastern Time (US & Canada)
9072,681460113,False,finalized,3,2/25/15 7:57,positive,0.7039,,0.0,US Airways,,yorkshire2002,,0,@USAirways I'm glad @Beamske retweeted otherwise you would have to ignore the numerous tweets I sent. You all are fucking amazing,,2/24/15 7:54,5.7025e+17,Kentucky,Eastern Time (US & Canada)
7047,681457545,False,finalized,3,2/25/15 3:17,negative,0.6535,Can't Tell,0.6535,Delta,,VisualQue,,0,Sir. RT @JetBlue: Our fleet's on fleek. http://t.co/F5IXyw8XyB,,2/23/15 11:50,5.69948e+17,"Baltimore, Maryland",Atlantic Time (Canada)
5357,681455355,False,finalized,3,2/25/15 9:52,negative,1.0,Cancelled Flight,0.6558,Southwest,,CCW4253,,0,"@SouthwestAir Seriously, is the reason for all the Cancelled Flightled flights and long phone wait times that you guys are tremendously understaffed?",,2/21/15 8:15,5.69169e+17,,
7074,681457572,False,finalized,3,2/25/15 6:05,neutral,0.3505,,0.0,Delta,,LonSoCal,,0,@JetBlue lol the fleet on fleek... i see yall ballin... new jets on deck..,,2/23/15 11:20,5.6994e+17, Tally,Eastern Time (US & Canada)
11138,681462434,False,finalized,3,2/25/15 5:59,neutral,0.6743,,0.0,US Airways,,diansnyder,,0,@USAirways yes travel is complete flight 5095 from CLT to CAK Feb 18,,2/19/15 10:51,5.68483e+17,,Central Time (US & Canada)
1782,681450825,False,finalized,3,2/25/15 3:17,negative,1.0,Customer Service Issue,0.6931,United,,tunacan1901,,0,@united line full of worried customers and guy at desk says so sorry you will have to take care of your problems Late Flightr I don't have time.,,2/22/15 12:02,5.69588e+17,,
5338,681455336,False,finalized,3,2/25/15 3:24,neutral,1.0,,,Southwest,,InuAtah,,0,@SouthwestAir greetings,,2/21/15 9:04,5.69181e+17,Abuja,
3124,681452743,False,finalized,3,2/25/15 4:13,negative,1.0,Lost Luggage,1.0,United,,wit_knee_jones,,0,"@united well. As of yet, our checked bag has already vanished and we haven't left the airport yet.",,2/19/15 22:12,5.68654e+17,Chicago,Central Time (US & Canada)
14611,681679770,False,finalized,3,2/25/15 18:54,neutral,1.0,,,American,,TrueChief77,,0,"@AmericanAir guarantee no retribution? If so, I'd be glad to share.",,2/22/15 12:17,5.69592e+17,970 Colorado,
11497,681462798,False,finalized,3,2/25/15 2:42,negative,1.0,Flight Booking Problems,1.0,US Airways,,Shrubbette,,0,"@USAirways Hey! I booked a flight (Isabelle Gramp, Boston to LAX), and it said that it charged my credit card but the transaction didn't go",,2/18/15 7:31,5.6807e+17,"Melbourne, Australia",Adelaide
13144,681678299,False,finalized,3,2/25/15 19:00,negative,1.0,Customer Service Issue,0.6877,American,,MikeBarr63,,0,@AmericanAir how can I when system always hangs up on me?,,2/23/15 10:43,5.69931e+17,"Allen, TX",
2408,681451665,False,finalized,3,2/25/15 3:21,negative,1.0,Cancelled Flight,1.0,United,,brandonmajor,,0,@united. DAY to IAD and CVG to IAD both Cancelled Flightled by United but all other airlines operating. Friend stuck and now miss intl flight. Help?,,2/21/15 11:59,5.69225e+17,,Eastern Time (US & Canada)
953,681449608,False,finalized,3,2/25/15 6:42,negative,1.0,Bad Flight,0.6778,United,,ishowman,,0,@united Lovely new plane from LGA to ORD but no power outlets?,,2/23/15 14:45,5.69992e+17,New York,London
7318,681457816,False,finalized,3,2/25/15 5:54,negative,1.0,Customer Service Issue,0.6699,Delta,,malbeckford,,1,"@JetBlue @julesdameron ""Considering?"" #Accessibility is an absolute MUST! #Equality",,2/22/15 17:33,5.69671e+17,,
3085,681452703,False,finalized,3,2/25/15 7:27,positive,1.0,,,United,,NoviceFlyer,,0,@united  Thank you for a wonderful global first class flight on your 777 to FRA. Great service. (cont) http://t.co/46n9kDcsxU,,2/20/15 2:13,5.68715e+17,"Tulsa, OK",Central Time (US & Canada)
689,681449184,False,finalized,3,2/25/15 2:55,negative,1.0,Lost Luggage,1.0,United,,jasonpblakey,,0,"@united ok. To top things off, you've lost my luggage. Could you get ANY worse??? #UnitedAirlines","[52.48854137, -1.91022836]",2/24/15 3:37,5.70186e+17,,London
8673,681459712,False,finalized,3,2/25/15 4:22,negative,1.0,Customer Service Issue,1.0,Delta,,MerrickRealtor,,0,@JetBlue waited for 15 min then got disconnect,,2/18/15 5:42,5.68043e+17,Merrick,America/New_York
2472,681451792,False,finalized,3,2/25/15 7:52,negative,1.0,Customer Service Issue,0.6667,United,,CFCDarlene,,0,@united Extremely disappointed in #Flight6831. United left crew and pssgrs stranded in rain @ gate with no cover. Left Psngrs 2 depart plane,"[25.08347991, -77.3225763]",2/21/15 9:20,5.69185e+17,,Central Time (US & Canada)
1001,681449691,False,finalized,3,2/25/15 4:14,negative,0.6995,Can't Tell,0.6995,United,,scott_fitzy,,0,"@united @campilley hahaha. If they weren't an American company, i would say this was great sarcasm!!",,2/23/15 13:13,5.69968e+17,,Eastern Time (US & Canada)
13091,681678246,False,finalized,3,2/25/15 19:20,negative,1.0,Bad Flight,0.6404,American,,Aero0729,,0,@AmericanAir don't they already know ?  Isn't everyone sharing how nasty the food is? It's not even close to decent.,,2/23/15 11:28,5.69942e+17,,
1858,681450981,False,finalized,3,2/25/15 1:01,neutral,1.0,,,United,,opjebekrol,,0,@united Is a snowboard boot bag included in the standard checked baggage next to the snowboard bag?,,2/22/15 9:34,5.69551e+17,,
7967,681458730,False,finalized,3,2/25/15 8:56,negative,1.0,Late Flight,0.3442,Delta,,barrystanbridge,,0,@JetBlue were boarding now I'm really not impressed. I've learnt a very valuable lesson .,"[40.64530946, -73.77617682]",2/20/15 15:50,5.68921e+17,Leighton Buzzard,
10888,681462182,False,finalized,3,2/25/15 5:02,negative,1.0,Customer Service Issue,1.0,US Airways,,DoctorRedz,,0,@USAirways Still on hold. 1 hour and 45 minutes and counting. Platinum? Who cares? Problems checking in? Who cares?,,2/20/15 7:51,5.688e+17,Jamaica,Eastern Time (US & Canada)
13507,681678664,False,finalized,3,2/25/15 19:02,negative,1.0,Customer Service Issue,0.6681,American,,SFaldon_Sports,,0,Hey @AmericanAir why automated call me and then hang up at 4:45 am!?! And why can't I reschedule Cancelled Flighted flights via web!?! Come on!!!,,2/23/15 5:07,5.69846e+17,"Fort Smith, Ark.",Central Time (US & Canada)
8618,681459654,False,finalized,3,2/25/15 9:42,negative,0.6747,Damaged Luggage,0.6747,Delta,,LisaPal,,0,@JetBlue but you guys should know that musicians are very sensitive about the safety of their instruments when flying. For good reason.,,2/18/15 9:58,5.68107e+17,"New Orleans, LA",Central Time (US & Canada)
14336,681679495,False,finalized,3,2/25/15 19:00,positive,1.0,,,American,,willie_funk,,0,@AmericanAir flights have been on time Late Flightly though!,,2/22/15 14:56,5.69632e+17,"Dallas, Texas",
343,681448829,False,finalized,3,2/25/15 7:43,neutral,1.0,,,Virgin America,,AArt763,,0,@VirginAmerica Flight Booking Problems flight to uphold my status match.  Do taxes on ticket count as earned status points?  #statusmatch #virginamerica,,2/19/15 14:43,5.68541e+17,,Arizona
12267,681677414,False,finalized,3,2/25/15 19:00,negative,0.6707,longlines,0.3377,American,,georgetietjen,,0,@AmericanAir Yes I am. 2495/1170. RNO departure at 1229 on 2/25 w/connection at DFW to LGA. I can do the 1120am to LAX and then to JFK,,2/24/15 7:44,5.70248e+17,,
1775,681450811,False,finalized,3,2/25/15 3:35,neutral,0.6354,,0.0,United,,tspinnersbride,,0,@united You must follow me in order for me to send you a direct message if that is what you meant.,,2/22/15 12:16,5.69591e+17,,
11493,681462794,False,finalized,3,2/25/15 2:36,negative,1.0,Customer Service Issue,1.0,US Airways,,istackfranklins,,0,"@USAirways 
Not one to complain much but really 1 hour 15minutes and still nothing. Agents or Agent _µ http://t.co/Q5SB0DaVuy",,2/18/15 7:42,5.68073e+17,,
6586,681456862,False,finalized,3,2/25/15 7:41,neutral,0.6559,,0.0,Southwest,,Gomeziz,,0,"@SouthwestAir  Tried to DM you, it won't let me as it says you are not following me.",,2/17/15 11:32,5.67768e+17,"Austin, TX",Central Time (US & Canada)
12265,681677412,False,finalized,3,2/25/15 19:10,negative,1.0,Late Flight,1.0,American,,dwjudson,,0,@AmericanAir The pilot admitted to us that this delay is entirely because of AA incompetence and poor equip checks.,,2/24/15 7:44,5.70248e+17,"Toronto, Ontario, Canada",Eastern Time (US & Canada)
13418,681678573,False,finalized,3,2/25/15 18:56,negative,1.0,Customer Service Issue,1.0,American,,elisakathleen,,0,@AmericanAir at LAX and your service reps just hand out the 800 number to call. So that's not helpful.,,2/23/15 6:34,5.69868e+17,"Boston, MA",
12841,681677996,False,finalized,3,2/25/15 19:20,negative,0.7195,Can't Tell,0.3707,American,,chagaga2013,,0,@AmericanAir a free check bag a food comp a flying credit something to help out now that I'm an additional 200 dollars in the hole,"[35.17263842, -89.769988]",2/23/15 15:28,5.70002e+17,new york city,Central Time (US & Canada)
2655,681452175,False,finalized,3,2/25/15 2:25,neutral,0.6531,,0.0,United,,Merrick757,,0,@united what time should I arrive at the airport for my 6:15 am domestic flight out of San Diego?,,2/20/15 18:57,5.68968e+17,,
1465,681450327,False,finalized,3,2/25/15 7:25,positive,1.0,,,United,,Girlsurgeon,,0,@united he is so excellent and so reliable :) #happycustomer,,2/22/15 20:04,5.69709e+17,"Hermosa Beach, CA",Pacific Time (US & Canada)
7275,681457773,False,finalized,3,2/25/15 9:04,positive,0.6535,,,Delta,,jabeblanchard,,0,"@JetBlue ha ha! Can I get a wake up call at boarding time please?  Large coffee, extralight extra sweet please!","[40.89343356, -74.29961359]",2/22/15 19:29,5.697e+17,Right Coast,Eastern Time (US & Canada)
